omega_rad_s,freq_hz,Magnitude_raw,Magnitude_smooth,Phase_raw_rad,Phase_smooth_rad,Magnitude_dB,Phase_deg,Real_part,Imag_part,actual_freq_hz,adc_sample_rate_hz,clip_flags,dac_sample_rate_hz,input_dc_v,input_max_code,input_min_code,input_pp_v,input_rms_v,magnitude_repeat_span_db,output_dc_v,output_max_code,output_min_code,output_pp_v,output_rms_v,phase_repeat_span_rad,valid_capture_count
108661.398438,17293.998684685655,0.006073,0.0059936,-6.186,-6.1658,-44.44624488609713,-353.27431732176296,0.00595235355771106,0.0007019459266955598,17293.998047,276872.96875,0.0,1000000.0,1.647,2792.0,1297.0,1.203,0.424,1.161,1.639,2064.0,2014.0,0.038,0.004,0.057,3.0
109328.71875,17400.20601096608,0.006012,0.006109600000000001,-6.396,-6.2048000000000005,-44.27974444810915,-355.5088527227732,0.006090840134009205,0.00047841260637940947,17400.205078,278232.40625,0.0,1000000.0,1.648,2800.0,1298.0,1.203,0.423,2.846,1.64,2048.0,2010.0,0.024,0.003,0.791,3.0
110004.28125,17507.7251222086,0.005951,0.006127800000000001,-6.124,-6.2406,-44.25390835417296,-357.5600416293415,0.0061222444313166315,0.0002608753787012284,17507.724609,280065.90625,0.0,1000000.0,1.648,2816.0,1297.0,1.211,0.424,0.674,1.64,2051.0,2015.0,0.027,0.003,0.144,3.0
110554.585938,17595.308833510444,0.006622,0.006134000000000001,-6.199,-6.2354,-44.24512456707067,-357.26210357587354,0.006126998035599271,0.00029300353540989476,17595.308594,281456.96875,0.0,1000000.0,1.647,2816.0,1296.0,1.205,0.424,0.628,1.639,2052.0,2012.0,0.027,0.004,0.045,3.0
111206.820313,17699.115158346147,0.005981,0.006103400000000002,-6.298,-6.1836,-44.28856333296663,-354.29418219709584,0.0060731605821587485,0.0006068048313199483,17699.115234,283333.34375,0.0,1000000.0,1.648,2790.0,1298.0,1.193,0.423,1.698,1.638,2051.0,2014.0,0.022,0.003,0.196,3.0
111866.804688,17804.154933990812,0.006104,0.006024000000000002,-6.16,-6.1882,-44.40230073614711,-354.55774278285605,0.005996845533075629,0.0005713314733417797,17804.154297,284757.125,0.0,1000000.0,1.647,2790.0,1298.0,1.189,0.424,0.69,1.639,2050.0,2016.0,0.023,0.003,0.102,3.0
112422.804688,17892.645082349907,0.005859,0.0058958000000000005,-6.137,-6.1686000000000005,-44.58914514466802,-353.43474550439964,0.005857137015198316,0.0006740946707946709,17892.644531,286195.28125,0.0,1000000.0,1.647,2816.0,1299.0,1.202,0.424,0.426,1.638,2049.0,2016.0,0.02,0.003,0.027,3.0
113097.335938,18000.00006505736,0.005554,0.005932600000000001,-6.147,-6.142800000000001,-44.53509865148456,-351.95651439296216,0.005874236005175741,0.0008301169288100185,18000.0,288135.59375,0.0,1000000.0,1.647,2790.0,1297.0,1.201,0.424,0.344,1.638,2042.0,2018.0,0.017,0.003,0.015,3.0
113780.023438,18108.65315526941,0.005981,0.0059142000000000005,-6.101,-6.1502,-44.562079861237876,-352.3805031613589,0.00586198044173979,0.0007841855269387357,18108.652344,289608.1875,0.0,1000000.0,1.648,2816.0,1297.0,1.202,0.424,0.363,1.64,2052.0,2014.0,0.027,0.003,0.013,3.0
114355.25,18200.203306009465,0.006165,0.0059570000000000005,-6.169,-6.163200000000001,-44.49944799802311,-353.125348295029,0.00591417152096976,0.0007130387230370044,18200.203125,291095.875,0.0,1000000.0,1.647,2816.0,1297.0,1.211,0.423,0.443,1.639,2051.0,2009.0,0.025,0.004,0.034,3.0
114936.320313,18292.68351860737,0.006012,0.0060608,-6.197,-6.1774000000000004,-44.349400940256785,-353.93894836411476,0.006026919826653236,0.0006399484690927309,18292.683594,292598.96875,0.0,1000000.0,1.648,2816.0,1297.0,1.204,0.424,1.046,1.639,2064.0,2016.0,0.026,0.004,0.145,3.0
115641.453125,18404.908891173458,0.006073,0.006012,-6.202,-6.1828,-44.41962056170259,-354.2483455734854,0.005981733336819534,0.0006025033503490602,18404.908203,294627.375,0.0,1000000.0,1.647,2792.0,1299.0,1.201,0.424,1.622,1.639,2052.0,2015.0,0.023,0.003,0.056,3.0
116235.703125,18499.486716105817,0.006073,0.0060057999999999995,-6.218,-6.19,-44.4285826879709,-354.6608751859796,0.005979743176984373,0.000558842712495057,18499.486328,296167.25,0.0,1000000.0,1.647,2790.0,1301.0,1.198,0.424,0.435,1.638,2049.0,2013.0,0.023,0.003,0.068,3.0
116810.6875,18590.99832158767,0.005737,0.006042399999999999,-6.128,-6.2174000000000005,-44.37581056621778,-356.23077954463804,0.006029329847366081,0.0003972144907483918,18590.998047,297202.8125,0.0,1000000.0,1.647,2790.0,1297.0,1.2,0.424,0.955,1.638,2041.0,2016.0,0.017,0.003,0.036,3.0
117500.515625,18700.787877565235,0.006134,0.0060608,-6.205,-6.2048000000000005,-44.349400940256785,-355.5088527227732,0.006042189977118467,0.0004745913193571305,18700.787109,299295.78125,0.0,1000000.0,1.647,2791.0,1297.0,1.202,0.424,0.548,1.638,2051.0,2018.0,0.019,0.003,0.079,3.0
118081.625,18793.274307073527,0.006195,0.0059936,-6.334,-6.176000000000001,-44.44624488609713,-353.8587342727965,0.005959203643264739,0.0006411964582717722,18793.273438,300884.96875,0.0,1000000.0,1.648,2792.0,1296.0,1.204,0.424,0.708,1.638,2048.0,2013.0,0.018,0.003,0.261,3.0
118786.59375,18905.47356836134,0.006165,0.006067,-6.139,-6.181400000000002,-44.34052010111904,-354.16813148216715,0.006035599309356592,0.0006164657142893089,18905.472656,302491.09375,0.0,1000000.0,1.647,2800.0,1298.0,1.204,0.424,1.293,1.639,2049.0,2015.0,0.022,0.004,0.169,3.0
119380.523438,19000.00041405557,0.005737,0.0060241999999999995,-6.074,-6.1782,-44.40201236478413,-353.9847849877252,0.00599103137260618,0.0006312913213790466,19000.0,304114.5,0.0,1000000.0,1.648,2791.0,1299.0,1.196,0.424,0.381,1.64,2048.0,2017.0,0.024,0.003,0.094,3.0
119980.421875,19095.47721565722,0.006104,0.006036400000000001,-6.155,-6.1486,-44.38443979132538,-352.288829914138,0.005981813194786168,0.0008099604080954223,19095.476563,305755.40625,0.0,1000000.0,1.648,2792.0,1300.0,1.197,0.424,1.238,1.639,2056.0,2017.0,0.028,0.004,0.145,3.0
120586.390625,19191.920137578938,0.00592,0.0059448,-6.189,-6.1446000000000005,-44.51725503405114,-352.05964679608564,0.00588780373005497,0.0008212272988343631,19191.919922,306859.21875,0.0,1000000.0,1.648,2790.0,1297.0,1.202,0.424,0.56,1.638,2048.0,2014.0,0.023,0.003,0.015,3.0
121321.671875,19308.943783079223,0.006256,0.0060057999999999995,-6.186,-6.1588,-44.4285826879709,-352.87324686517144,0.0059593998885058685,0.0007451084544388402,19308.943359,309090.90625,0.0,1000000.0,1.648,2791.0,1299.0,1.2,0.424,0.196,1.638,2044.0,2012.0,0.023,0.003,0.036,3.0
121941.289063,19407.558921374126,0.005707,0.0059386000000000005,-6.119,-6.157400000000001,-44.52631852104012,-352.79303277385316,0.005891681813535816,0.0007450203809637219,19407.558594,310786.09375,0.0,1000000.0,1.648,2791.0,1297.0,1.2,0.424,0.38,1.64,2048.0,2018.0,0.023,0.003,0.03,3.0
122567.273438,19507.187428953664,0.006042,0.0059508,-6.145,-6.1640000000000015,-44.508492913225304,-353.17118491863954,0.0059085840431752894,0.0007075699574843075,19507.1875,311926.59375,0.0,1000000.0,1.648,2816.0,1298.0,1.203,0.424,0.876,1.638,2050.0,2018.0,0.02,0.003,0.041,3.0
123199.71875,19607.844226593763,0.005768,0.0059326000000000005,-6.148,-6.1616,-44.53509865148456,-353.03367504780806,0.005888803219732656,0.0007195411032500525,19607.84375,313653.125,0.0,1000000.0,1.647,2790.0,1297.0,1.198,0.424,0.532,1.638,2042.0,2019.0,0.017,0.003,0.055,3.0
123806.609375,19704.433869478642,0.005981,0.006072999999999999,-6.222,-6.1814,-44.331934377548734,-354.1681314821671,0.006041568255434742,0.000617075372157415,19704.433594,315398.875,0.0,1000000.0,1.648,2790.0,1298.0,1.201,0.424,0.372,1.64,2051.0,2020.0,0.023,0.003,0.115,3.0
124419.515625,19801.98092881806,0.006165,0.006054800000000001,-6.174,-6.1872,-44.35800395489722,-354.5004470033429,0.006026929429214711,0.0005802798422017118,19801.980469,316573.5625,0.0,1000000.0,1.647,2789.0,1297.0,1.202,0.423,0.46,1.639,2049.0,2014.0,0.023,0.003,0.026,3.0
125038.523438,19900.499082069513,0.006409,0.006091400000000001,-6.218,-6.1924,-44.3056576205809,-354.79838505681096,0.006066314662370597,0.0005522502848414974,19900.498047,318352.0625,0.0,1000000.0,1.648,2792.0,1297.0,1.203,0.424,0.686,1.639,2050.0,2013.0,0.028,0.004,0.03,3.0
125663.710938,20000.000763053777,0.005951,0.006085400000000002,-6.174,-6.1828,-44.31421739688438,-354.2483455734854,0.006054763813686228,0.0006098592628433421,20000.0,320150.65625,0.0,1000000.0,1.648,2788.0,1300.0,1.185,0.428,1.213,1.64,2051.0,2011.0,0.029,0.003,0.024,3.0
