omega_rad_s,freq_hz,Magnitude_raw,Magnitude_smooth,Phase_raw_rad,Phase_smooth_rad,Magnitude_dB,Phase_deg,Real_part,Imag_part,actual_freq_hz,adc_sample_rate_hz,clip_flags,dac_sample_rate_hz,input_dc_v,input_max_code,input_min_code,input_pp_v,input_rms_v,magnitude_repeat_span_db,output_dc_v,output_max_code,output_min_code,output_pp_v,output_rms_v,phase_repeat_span_rad,valid_capture_count
87353.125,13902.68163827422,0.006195,0.0060366,-5.986,-6.0032000000000005,-44.38415201232633,-343.9580235729358,0.005801531769556323,0.001668163267437776,13902.7,222513.0,0.0,1000000.0,1.648,2792.0,1298.0,1.203,0.424,1.054,1.638,2051.0,2013.0,0.018,0.003,0.086,3.0
87964.59375,13999.999912382942,0.005524,0.006030399999999999,-6.009,-6.020600000000001,-44.3930775978894,-344.9549701364635,0.0058236906549302934,0.001565359803903743,14000.0,223979.0,0.0,1000000.0,1.648,2816.0,1301.0,1.199,0.424,1.23,1.64,2048.0,2018.0,0.024,0.003,0.017,3.0
88584.6875,14098.690897875833,0.006134,0.0061036,-6.009,-6.018600000000001,-44.28827871300632,-344.8403785774373,0.00589120100541267,0.0015961465076316586,14098.7,225464.0,0.0,1000000.0,1.648,2816.0,1298.0,1.202,0.424,1.102,1.639,2049.0,2009.0,0.019,0.003,0.056,3.0
89213.585938,14198.783192986306,0.006195,0.006152400000000001,-6.057,-6.0254,-44.21910873023951,-345.2299898781262,0.005949106013727062,0.0015684908024711265,14198.8,227273.0,0.0,1000000.0,1.647,2792.0,1289.0,1.201,0.424,0.314,1.638,2042.0,2012.0,0.021,0.003,0.051,3.0
89851.476563,14300.306639107033,0.00647,0.006317200000000002,-6.032,-6.037800000000001,-43.989507466002436,-345.9404575440885,0.006127960657146483,0.0015346380760507903,14300.3,228802.0,0.0,1000000.0,1.648,2792.0,1297.0,1.198,0.424,1.463,1.64,2051.0,2013.0,0.028,0.004,0.068,3.0
90498.554688,14403.29232126742,0.006439,0.006353800000000001,-6.02,-6.0414,-43.939329193587575,-346.14672235033555,0.006168981014353691,0.0015213308925226354,14403.3,230352.0,0.0,1000000.0,1.647,2789.0,1296.0,1.198,0.424,0.073,1.638,2052.0,2011.0,0.025,0.003,0.027,3.0
91060.664063,14492.754806856965,0.006348,0.006384400000000002,-6.071,-6.0382,-43.897598221521534,-345.9633758558937,0.006193767489844624,0.0015484855962338956,14492.8,231924.0,0.0,1000000.0,1.649,2791.0,1298.0,1.2,0.424,0.644,1.639,2048.0,2017.0,0.023,0.003,0.095,3.0
91725.335938,14598.540621297374,0.006317,0.006329400000000001,-6.027,-6.0502,-43.972749145749354,-346.6509252100507,0.006158388944039156,0.001461352104708616,14598.5,233516.0,0.0,1000000.0,1.647,2800.0,1299.0,1.205,0.424,0.489,1.639,2049.0,2021.0,0.022,0.004,0.119,3.0
92399.789063,14705.8831700249,0.006348,0.006305000000000001,-6.041,-6.041,-44.00629818181799,-346.12380403853035,0.00612099615780437,0.0015120949163806286,14705.9,235131.0,0.0,1000000.0,1.648,2789.0,1296.0,1.197,0.424,0.939,1.64,2051.0,2017.0,0.024,0.004,0.136,3.0
92946.53125,14792.899891682822,0.006195,0.006329400000000001,-6.092,-6.049600000000001,-43.972749145749354,-346.61654774234285,0.006157511024318964,0.0014650468748099636,14792.9,236769.0,0.0,1000000.0,1.647,2784.0,1301.0,1.191,0.424,0.319,1.639,2049.0,2016.0,0.019,0.003,0.078,3.0
93592.632813,14895.730149173673,0.006317,0.0062744,-5.974,-6.050800000000001,-44.048555959959316,-346.68530267775856,0.0061057430561351255,0.0014449903433787024,14895.7,238429.0,0.0,1000000.0,1.647,2787.0,1303.0,1.193,0.424,0.72,1.639,2049.0,2019.0,0.023,0.003,0.149,3.0
94247.78125,15000.00026138115,0.00647,0.0063476,-6.114,-6.0558,-43.94780897062526,-346.9717815753239,0.006184207426428069,0.001430945235469171,15000.0,240113.0,0.0,1000000.0,1.648,2792.0,1295.0,1.205,0.424,0.28,1.639,2049.0,2013.0,0.026,0.004,0.049,3.0
94912.171875,15105.741313493814,0.006042,0.0065796000000000006,-6.033,-6.058400000000001,-43.63601016137788,-347.12075060205797,0.006414070317512662,0.001466573599245203,15105.7,241821.0,0.0,1000000.0,1.648,2795.0,1298.0,1.204,0.423,0.439,1.64,2049.0,2014.0,0.023,0.003,0.071,3.0
95489.140625,15197.568742065867,0.006714,0.006616200000000001,-6.066,-6.100600000000001,-43.58782750084071,-349.5386324975101,0.00650622260552682,0.001201320043673542,15197.6,243205.0,0.0,1000000.0,1.648,2816.0,1298.0,1.21,0.424,0.706,1.64,2051.0,2015.0,0.025,0.004,0.036,3.0
96171.203125,15306.122360438483,0.007355,0.006665000000000002,-5.866,-6.1004000000000005,-43.523996925002436,-349.5271733416074,0.006553969263164543,0.0012114916002574838,15306.1,244957.0,0.0,1000000.0,1.647,2790.0,1293.0,1.202,0.424,4.017,1.639,2051.0,2017.0,0.023,0.004,0.412,3.0
96763.640625,15400.411717036488,0.0065,0.006689600000000002,-6.185,-6.113200000000001,-43.49199699587321,-350.2605593193749,0.006593184484785914,0.001131665369965138,15400.4,246377.0,0.0,1000000.0,1.647,2800.0,1298.0,1.199,0.424,0.883,1.638,2050.0,2013.0,0.023,0.003,0.169,3.0
97363.414063,15495.868624429408,0.006714,0.0065552000000000015,-6.113,-6.129200000000001,-43.66828106781866,-351.1772917915842,0.006477636713639847,0.0010054201341256213,15495.9,247813.0,0.0,1000000.0,1.647,2791.0,1296.0,1.203,0.424,0.979,1.639,2054.0,2010.0,0.027,0.004,0.031,3.0
97970.664063,15592.515463621961,0.006165,0.006408600000000001,-6.097,-6.115800000000001,-43.864736691002534,-350.4095283461089,0.006319031850695292,0.0010677033435830623,15592.5,249633.0,0.0,1000000.0,1.647,2790.0,1297.0,1.201,0.424,1.109,1.639,2050.0,2019.0,0.022,0.003,0.044,3.0
98656.492188,15701.668399827158,0.006042,0.006341600000000002,-6.146,-6.093800000000001,-43.95602309629314,-349.1490211968211,0.006228213078511116,0.0011938393563051591,15701.7,251108.0,0.0,1000000.0,1.647,2816.0,1298.0,1.21,0.424,0.663,1.639,2051.0,2014.0,0.025,0.003,0.092,3.0
99240.828125,15794.668352626943,0.006622,0.006274400000000002,-6.038,-6.0920000000000005,-44.048555959959316,-349.04588879369754,0.006160078483991254,0.0011922786717324285,15794.7,252600.0,0.0,1000000.0,1.647,2800.0,1296.0,1.206,0.424,1.331,1.639,2064.0,2019.0,0.035,0.004,0.124,3.0
99931.375,15904.572301219852,0.006165,0.006262200000000002,-6.075,-6.0872,-44.065461322982095,-348.7708690520347,0.006142318157834662,0.0012194574563856799,15904.6,254491.0,0.0,1000000.0,1.647,2792.0,1299.0,1.194,0.424,0.275,1.638,2080.0,2013.0,0.023,0.003,0.022,3.0
100530.96875,16000.000610379358,0.006378,0.006384400000000003,-6.104,-6.081200000000001,-43.897598221521534,-348.42709437495625,0.006254606597342586,0.0012808043068629309,16000.0,256024.0,0.0,1000000.0,1.648,2790.0,1297.0,1.202,0.424,0.524,1.639,2056.0,2011.0,0.027,0.004,0.045,3.0
101137.789063,16096.57906276188,0.006104,0.006408800000000002,-6.073,-6.0928,-43.86446562543107,-349.091725417308,0.006293001914893118,0.0012127837149102756,16096.6,257576.0,0.0,1000000.0,1.648,2792.0,1297.0,1.204,0.424,2.524,1.638,2051.0,2011.0,0.024,0.003,0.198,3.0
101751.992188,16194.33252616812,0.006653,0.006396600000000001,-6.116,-6.090000000000001,-43.88101612532114,-348.9312972346714,0.006277608404672025,0.001228057114954825,16194.3,259146.0,0.0,1000000.0,1.648,2800.0,1298.0,1.201,0.424,1.041,1.639,2080.0,2015.0,0.05,0.004,0.071,3.0
102373.695313,16293.279651647548,0.006744,0.006396600000000001,-6.096,-6.0902,-43.88101612532114,-348.942756390574,0.00627785389054121,0.0012268015687211214,16293.3,260736.0,0.0,1000000.0,1.647,2791.0,1296.0,1.204,0.424,0.887,1.639,2064.0,2022.0,0.033,0.004,0.057,3.0
103003.046875,16393.444063682455,0.006104,0.006463600000000002,-6.061,-6.1082,-43.790510554471126,-349.97408042180945,0.006364894990970015,0.001125271840012378,16393.4,262346.0,0.0,1000000.0,1.647,2816.0,1297.0,1.206,0.424,0.339,1.639,2056.0,2022.0,0.027,0.004,0.167,3.0
103640.171875,16494.845656799876,0.006378,0.006420800000000001,-6.105,-6.0992,-43.848217152204725,-349.4584184061917,0.006312432266167723,0.0011746793286019114,16494.8,263975.0,0.0,1000000.0,1.647,2791.0,1298.0,1.198,0.424,0.639,1.639,2052.0,2018.0,0.019,0.003,0.059,3.0
104285.234375,16597.510542278094,0.006439,0.006335400000000001,-6.163,-6.102200000000001,-43.96451919474699,-349.630305744731,0.00623192274684693,0.0011403648702638222,16597.5,265625.0,0.0,1000000.0,1.648,2792.0,1296.0,1.204,0.424,0.482,1.638,2049.0,2014.0,0.023,0.003,0.071,3.0
104925.492188,16699.41073807025,0.006439,0.0063964,-6.071,-6.1196,-43.881287707894074,-350.6272523082586,0.006311006363517088,0.0010416965199360217,16699.4,267296.0,0.0,1000000.0,1.648,2816.0,1296.0,1.206,0.424,0.458,1.639,2051.0,2007.0,0.028,0.004,0.084,3.0
105547.585938,16798.420033449325,0.006317,0.0063782,-6.111,-6.107200000000001,-43.90603733580739,-349.9167846422964,0.006279685581636587,0.0011166844835429342,16798.4,268987.0,0.0,1000000.0,1.647,2792.0,1297.0,1.198,0.424,0.628,1.639,2050.0,2012.0,0.023,0.003,0.015,3.0
106177.085938,16898.608070125672,0.006409,0.0063782000000000005,-6.148,-6.0848,-43.90603733580739,-348.63335918120333,0.006253098559322701,0.0012570575354359742,16898.6,270270.0,0.0,1000000.0,1.647,2789.0,1301.0,1.198,0.424,0.845,1.638,2048.0,2015.0,0.021,0.003,0.037,3.0
106814.15625,17000.00095937757,0.006287,0.006366000000000001,-6.043,-6.0902,-43.92266731430031,-348.942756390574,0.006247821947157137,0.0012209328059404462,17000.0,272000.0,0.0,1000000.0,1.648,2816.0,1291.0,1.216,0.424,0.266,1.638,2043.0,2019.0,0.014,0.003,0.101,3.0
107458.90625,17102.61610893607,0.006439,0.0063538000000000015,-6.051,-6.0978,-43.939329193587575,-349.3782043148734,0.0062449295542451886,0.001171165787800776,17102.6,273752.0,0.0,1000000.0,1.647,2800.0,1297.0,1.193,0.424,1.073,1.639,2050.0,2019.0,0.023,0.003,0.125,3.0
108111.492188,17206.478386761028,0.006378,0.006341600000000003,-6.098,-6.0478,-43.95602309629314,-346.51341533921925,0.006166727545750623,0.0014789732710500682,17206.5,275081.0,0.0,1000000.0,1.647,2792.0,1298.0,1.202,0.424,0.14,1.638,2043.0,2015.0,0.021,0.003,0.081,3.0
108661.398438,17293.998684685655,0.006256,0.006353800000000003,-6.149,-6.0506,-43.939329193587575,-346.67384352185593,0.006182715991690275,0.0014645126855365159,17294.0,276873.0,0.0,1000000.0,1.647,2791.0,1297.0,1.202,0.424,0.356,1.638,2064.0,2015.0,0.022,0.003,0.07,3.0
109328.71875,17400.20601096608,0.008118,0.006323400000000003,-5.898,-6.074199999999999,-43.98098690209336,-348.0260239183646,0.006185815045206169,0.0013118993050158386,17400.2,278232.0,0.0,1000000.0,1.647,2795.0,1296.0,1.203,0.424,5.011,1.64,2051.0,2018.0,0.025,0.004,0.266,3.0
110004.28125,17507.7251222086,0.006348,0.006317400000000003,-6.057,-6.077,-43.98923247859835,-348.1864521010013,0.006183591196038124,0.001293345537851292,17507.7,280066.0,0.0,1000000.0,1.648,2816.0,1295.0,1.202,0.424,0.169,1.64,2051.0,2012.0,0.026,0.004,0.091,3.0
110554.585938,17595.308833510444,0.006287,0.006396800000000003,-6.169,-6.0854,-43.880744551239545,-348.66773664891116,0.0062720890457188625,0.001256960318615302,17595.3,281457.0,0.0,1000000.0,1.647,2790.0,1298.0,1.189,0.424,0.313,1.639,2048.0,2014.0,0.023,0.004,0.088,3.0
111206.820313,17699.115158346147,0.006348,0.006421200000000003,-6.112,-6.15,-43.84767605956241,-352.3690440054563,0.006364333464757056,0.0008526834051237809,17699.1,283333.0,0.0,1000000.0,1.647,2792.0,1297.0,1.189,0.424,0.361,1.638,2043.0,2013.0,0.02,0.003,0.029,3.0
111866.804688,17804.154933990812,0.006653,0.006378400000000002,-6.191,-6.2064,-43.90576497829399,-355.6005259699941,0.006359605766675164,0.0004892862684278175,17804.2,284757.0,0.0,1000000.0,1.647,2792.0,1298.0,1.198,0.424,1.198,1.638,2051.0,2021.0,0.022,0.004,0.055,3.0
112422.804688,17892.645082349907,0.00647,0.006421000000000003,-6.221,-6.182200000000001,-43.8479466016701,-354.2139681057776,0.006388287032249238,0.0006473251065703117,17892.6,286195.0,0.0,1000000.0,1.647,2792.0,1298.0,1.198,0.424,1.338,1.638,2050.0,2013.0,0.022,0.003,0.065,3.0
113097.335938,18000.00006505736,0.006134,0.006414800000000002,-6.339,-6.1846000000000005,-43.85633758936766,-354.351477976609,0.006383652317456092,0.0006313811288259205,18000.0,288136.0,0.0,1000000.0,1.648,2816.0,1299.0,1.202,0.424,3.04,1.639,2053.0,2019.0,0.019,0.003,0.168,3.0
113780.023438,18108.65315526941,0.0065,0.006402600000000001,-6.048,-6.172600000000001,-43.872872594218265,-353.663928622452,0.006363490829876384,0.0007065912666309863,18108.7,289608.0,0.0,1000000.0,1.648,2792.0,1298.0,1.198,0.424,0.29,1.64,2049.0,2016.0,0.026,0.004,0.045,3.0
114355.25,18200.203306009465,0.006317,0.006366000000000001,-6.124,-6.151000000000002,-43.92266731430031,-352.42633978496946,0.006310464517632842,0.000839043247810814,18200.2,291096.0,0.0,1000000.0,1.647,2792.0,1296.0,1.202,0.423,0.846,1.638,2049.0,2014.0,0.016,0.003,0.063,3.0
114936.320313,18292.68351860737,0.006592,0.0064026000000000005,-6.131,-6.118200000000001,-43.872872594218265,-350.54703821694034,0.0063156576128454885,0.0010515491796900568,18292.7,292599.0,0.0,1000000.0,1.647,2791.0,1296.0,1.203,0.424,0.385,1.638,2064.0,2016.0,0.025,0.003,0.041,3.0
115641.453125,18404.908891173458,0.006287,0.0063722000000000015,-6.113,-6.1366000000000005,-43.91421203490313,-351.60128055998103,0.0063038619634717095,0.0009307293835990265,18404.9,294627.0,0.0,1000000.0,1.647,2816.0,1298.0,1.197,0.424,0.408,1.638,2048.0,2018.0,0.021,0.003,0.086,3.0
116235.703125,18499.486716105817,0.006317,0.006384400000000002,-6.175,-6.140000000000001,-43.897598221521534,-351.7960862103255,0.0063190651521191025,0.0009110318124379649,18499.5,296167.0,0.0,1000000.0,1.647,2788.0,1300.0,1.193,0.424,0.364,1.638,2048.0,2015.0,0.019,0.003,0.022,3.0
116810.6875,18590.99832158767,0.006348,0.0063538000000000015,-6.14,-6.1462,-43.939329193587575,-352.1513200433066,0.006294278716556072,0.0008676576965078294,18591.0,297203.0,0.0,1000000.0,1.647,2790.0,1298.0,1.201,0.424,0.486,1.638,2048.0,2015.0,0.019,0.003,0.071,3.0
117500.515625,18700.787877565235,0.006378,0.006317200000000001,-6.141,-6.165000000000001,-43.989507466002436,-353.22848069815257,0.006273132740956743,0.0007448633796452597,18700.8,299296.0,0.0,1000000.0,1.647,2790.0,1298.0,1.198,0.424,0.203,1.638,2043.0,2016.0,0.02,0.003,0.013,3.0
118081.625,18793.274307073527,0.006439,0.006323400000000003,-6.162,-6.166399999999999,-43.98098690209336,-353.3086947894708,0.00628032716940637,0.0007368026908312836,18793.3,300885.0,0.0,1000000.0,1.648,2800.0,1297.0,1.205,0.424,0.5,1.638,2043.0,2015.0,0.019,0.003,0.08,3.0
118786.59375,18905.47356836134,0.006104,0.006341600000000001,-6.207,-6.175000000000001,-43.95602309629314,-353.8014384932834,0.006304524946260054,0.0006847304301582305,18905.5,302491.0,0.0,1000000.0,1.647,2792.0,1297.0,1.202,0.424,0.661,1.638,2048.0,2013.0,0.023,0.003,0.142,3.0
119380.523438,19000.00041405557,0.006348,0.006299000000000002,-6.182,-6.1774000000000004,-44.014567833002545,-353.93894836411476,0.0062637882768097845,0.0006650995589386077,19000.0,304114.0,0.0,1000000.0,1.648,2788.0,1302.0,1.196,0.424,0.375,1.64,2048.0,2017.0,0.023,0.003,0.043,3.0
119980.421875,19095.47721565722,0.006439,0.0063478000000000015,-6.183,-6.212000000000001,-43.94753530017333,-355.9213823352674,0.006331723534789297,0.0004514885590968486,19095.5,305755.0,0.0,1000000.0,1.648,2788.0,1299.0,1.197,0.424,0.437,1.639,2056.0,2017.0,0.025,0.004,0.084,3.0
120586.390625,19191.920137578938,0.006165,0.006421000000000001,-6.153,-6.2038,-43.8479466016701,-355.45155694326013,0.00640077796566042,0.0005091978341627793,19191.9,306859.0,0.0,1000000.0,1.648,2790.0,1298.0,1.202,0.424,0.844,1.638,2044.0,2016.0,0.015,0.003,0.007,3.0
121321.671875,19308.943783079223,0.006683,0.006421000000000001,-6.335,-6.228000000000001,-43.8479466016701,-356.83811480747676,0.006411225166180896,0.0003541650300760297,19308.9,309091.0,0.0,1000000.0,1.647,2800.0,1296.0,1.198,0.424,2.347,1.638,2052.0,2011.0,0.025,0.004,0.201,3.0
121941.289063,19407.558921374126,0.00647,0.006445400000000002,-6.166,-6.234000000000001,-43.815002505227206,-357.18188948455526,0.006437605233682017,0.00031689117259705115,19407.6,310786.0,0.0,1000000.0,1.648,2792.0,1296.0,1.202,0.424,0.806,1.64,2049.0,2018.0,0.023,0.003,0.045,3.0
122567.273438,19507.187428953664,0.006348,0.006439200000000002,-6.303,-6.243200000000001,-43.8233617123291,-357.7090106560756,0.006434053109508159,0.0002574047863354884,19507.2,311927.0,0.0,1000000.0,1.647,2789.0,1298.0,1.199,0.424,1.399,1.639,2053.0,2023.0,0.015,0.003,0.118,3.0
123199.71875,19607.844226593763,0.006561,0.006372200000000002,-6.213,-6.2212000000000005,-43.91421203490313,-356.4485035067878,0.006359962354719569,0.0003947298906213539,19607.8,313653.0,0.0,1000000.0,1.648,2786.0,1298.0,1.191,0.424,0.639,1.639,2051.0,2017.0,0.022,0.004,0.05,3.0
123806.609375,19704.433869478642,0.006134,0.006335600000000002,-6.199,-6.224200000000001,-43.96424499729963,-356.62039084532705,0.006324581574923858,0.0003734906453094679,19704.4,315399.0,0.0,1000000.0,1.648,2791.0,1299.0,1.2,0.424,0.949,1.64,2055.0,2018.0,0.024,0.003,0.13,3.0
124419.515625,19801.98092881806,0.006348,0.006341600000000002,-6.225,-6.188400000000001,-43.95602309629314,-354.5692019387587,0.0063131340476576935,0.0006001908499012777,19802.0,316574.0,0.0,1000000.0,1.647,2790.0,1297.0,1.2,0.423,0.718,1.638,2048.0,2016.0,0.02,0.003,0.074,3.0
125038.523438,19900.499082069513,0.006287,0.0063050000000000024,-6.181,-6.1706,-44.00629818181799,-353.5493370634258,0.006265082830232383,0.0007083516996008653,19900.5,318352.0,0.0,1000000.0,1.647,2790.0,1296.0,1.202,0.424,0.573,1.638,2048.0,2016.0,0.019,0.003,0.044,3.0
125663.710938,20000.000763053777,0.006378,0.006353800000000004,-6.124,-6.155600000000001,-43.939329193587575,-352.68990037072956,0.006302156499607246,0.0008084540150547772,20000.0,320151.0,0.0,1000000.0,1.648,2789.0,1300.0,1.188,0.43,0.876,1.64,2053.0,2013.0,0.028,0.004,0.02,3.0
